bintang,komentar
2,"Hallo kak,sy pgn minta penjelasan apakah akun sy di hack atau gimana,,sy blm pernah pke lazpaylater nya tp kenapa ada transaksi riwayat pinjaman,,jd untuk saat ini tersedia limit namun tdk bisa di pke Sy bingung aja,bagaimana bisa akun sy di pakai orang buat pinjaman Tolong kasih solusi nya kak,supaya sy bisa memakai limit paylater nya buat belanja🙏🏻"
2,"Semakin kesini trus di update, bukannya berkembang, malah loading nya lemot banget"
2,"Kenapa lazada sering keupdate otomatis padahal udah di update saya beli kouta 2Gb yang biasanya kepake lama,setelah download lazada lebih boros padahal GK buka²lazada kemarin saya beli kouta 2Gb cuma kepake 5 menit !!!"
2,"Lazada makin gajelas aja saya pembayaran lazpaylater gapernah telat tapi knapa setiap saya mau pake fitur itu gagal terus yang ada malah di blokir limitnya, kalo emang gamau ngasi mending gausah dikasi limit sama sekali cuma bisa digunain waktu pertama aktivasi doang. Minimal liat dulu lah pembayaran saya gmana kalo sering telat si wajar tapi kan saya gapernah telat bayar"
2,Kenapa sekarang berbeda di tampilan harga nya murah pas cekaot ko harga nya normal kan aku teh jadi kecewa yang tadinya seneng dapat harga murah berubah jadi manyun kembali mohon di perbaiki deh ah biar aku nya kmbali seneng
2,Saya pengguna aktif lazada.apapun saya belinya selalu di lazada.tapi iklannya di setiap saya buka aplikasi lain atau pun web selalu muncul dan itu teramat sangat menggangu.harusnya lazada beriklan ke orang2 belum/TDK punya aplikasi lazada.bukan ber iklan sama orang yang belanjanya selalu di lazada.sgt mengganggu bgt
2,"awalnya sukaa bangett tapi makin kesini makin gsuka krna harga di beranda jauhh berbeda wktu pgn check out terus akun saya selalu kena V99 sekalipun ganti akun ntah kenapa padahal udah nyoba ini itu tpi tetep aja kya gtu,trs gbisa dipake vouchernya pdhal suka lazada krna murah dan banyak vouchernya,ngga banget deh sekarang apk nya jdi males buat buka aplikasinya juga."
3,"Aplikasi suka eror,,,harga barang beda jauh ketika di klik,,terkesan seperti menjebak"
3,Kenapa ini paylater ngk bisa d gunakan ya ngapain di kasih limit toh kl ngk bisa di paki buat belanja padal untuk pembayaran saya lancar
3,Tidak bisa login di aplikasi lazada Dan ada tulisan (Terlalu banyak permintaan) Itu bagai mana ya kk...
3,"Ongkir 30 ribu sekarang, tadinya tercover kupon. Padahal untuk pke tiki sampe cuma sehari sampe tuh. Mulai berpikir jalan² ke mall cuci mata deh dapet semua kebutuhan, bayangkan jika belanja satu barang ongkir sekian... belum lagi klo kesandung penjual nakal berjaya. Ruwet."
3,"Kak, sbnrnya aku suka blnja di lazada, bnyk promo nya, tp kekurangannya knp ga bsa bebas milih jasa kirim, pasti auto ninja, ninja expres itu jelek, kurir ga tanggung jawab, berkali2 aku kcwa"
3,Paylater nya baru di aktifkan mau belanja langsung di kunci limit nya payah
3,"Amanah.saya suka belanja di lazada barangnya murah.tapi saya tidak suka dengan pengiriman J&T,karna paketnya tidak di antar sampai alamat saya. Jadi saya mohon tolong di ganti ke pengiriman JNE saja"
3,Tolong dibantu. Tidak bisa claim vocer nya. Tertulis tidak sesuai v99..
3,"tolong dong, ini mau pesen barang tapi ga bisa cod, udh buat akun baru masi juga gabisa cod, secepatnya dibenerin ya"
3,"Bagaimana caranya nomor hp yang telah terdaftar sudah di hapus akun, lalu ketika login dengan akun email terdaftar memasukan nomor hp yang telah terdaftar tadi tidak bisa karena nomor telah terdaftar?"
3,"Kenapa klu belanja disini klu sudah bayar lama di kirim nya tp klu cod cepat di kirim nya,saya pesan barang di toko/penjual yg sama 1 sudah di bayar 1 lagi cod ko yg duluan datang yg cod sedangkan yg sudah di bayar masih dalam proses padahal pesannya duluan yg sudah di bayar,tolong pihak lazada jelaskan perbedaannya apa yg cod prioritas? 3 dulu bintangnya klu udah penjelasan baru di tambah"
3,"lazada blom memberikan knyaman belanja buat custum,terutama di keaslian barang,ketelitian seller pengiriman /espedesi/kurir byak mis blom lgi klo kmplain tdk ada penyelesain selalu cust yg rugi pdhal sdh byak barang dan ongkir tlong diperhatikan knyaman saat belaja mksh🙏"
3,"Saran dong min itu koin lazada bisa dipake full kek, misal 500 koin kan jdi diskon 5rb nahh kan jadi kepake banyak koinnya, kalo punya 500 koin misalnya bia dipake dlam satu pesanan paling cuma 20-30 koinan doang, ga bisa full, kaya shopee tuh lu punya 5000 koin bisa dipake full semuanya"
3,"bintang saya kurangi karena ongkir ke daerah saya nambah terus dari 50kk- 66k-82k dan sekarang 100k kenapa bisa mahal sekali padahal jasa kirimnya tetap lama ngantarnya mending klo cepet sampai ini 1 minggu baru sampai apa lagi jasa kirim jnt lama banget muter muter ngirimnya jurusan sulawesi tengah ngaternya ke sulawesi selatan kan jadi lama sampenya, tolong lazada untuk jasa kirim ke daerah sulteng pake ninja aja dan untuk ongkir tolong di turunkan klo naik terus bisa bisa gak ada yg belanja"
3,"kasih bintang 3dlu yaa.. soalnya lazpaylater saya koq blom aktif ya, padahal saya aktif d lazada, sring bgt blanja juga, trus udah terhubung sama akun dana juga. tpi kenapa blom bisa aktifin lazpaylater 🙁"
3,"Kenapa setelah upgrade malah g bsa payment, gagal terus jd g bisa belanja dehhh🤦‍♀️🤦‍♀️🤦‍♀️"
3,Terlalu banyak notif palsu yang menggangu jika dibandingkan 2 toko online yang lain..
3,Kak saya ada kendala log in app setelah hp di reset... Apa karena app lazada sebelumnya belum saya log out
3,"Kenapa Lazpaylater tidak bisa digunakan sama sekali?? padahal pembayaran selalu tepat waktu,.limit juga sudah naik"
3,"sebenarnya saya suka belanja di Lazada, dan saya sering kali belanja online lewat Lazada, tapi sekarang ini saya kecewa sekali dengan toko online di Lazada (juragan-kaos) masa beli 2 kaos di kirim cuma 1 kaos padahal uang sudah di transfer tp tetep uang gak di kembalikan, itu namanya penipuan. saya sudah komplain ke Lazada tp gak ada tanggapan, saya pingin toko yg menipu pembeli di blokir, kalau masih ada penipuan Lazada gak bakal laku"
3,penjual di lazada selalu saja slow respon proses packing juga slow dan kenapa lazada kalo ga di buka aplikasinya ga ada notif?apa itu penyebab nya
3,"Barang nya sih murce ya ,tp barang yg sudah d pesen pas mau d kirim ke alamat penerima eehhh tiba tiba d batalin sama lazada nya ,males jd nya"
3,mantap shampoo nya. udah sekian kalinya psnnya. pokoknya mantap 👍
3,Untuk aplikasi sudah ok Tapi sayang jasa pengiriman tidak bisa pilih Jadi pengiriman pesanan sangat lambAt Mohon di perbaiki lagi untuk jasa pengirimannya
3,"masih kurang puas karena masi banyak toko2 yg gA amanah,tolong dari pihak lazada lebih di tingkat kan lg sbb masi banyak pembeli tertipu saat belanja di sini."
3,mau verifikasi KTP aja susahnya ampun.. setiap ambil gambar pasti flash nyala..udah ditutup sama aja gagal terus
3,barang sesuai order..pengiriman cepat..kurir sopan
3,PENGIRIMAN CEPAT GRATIS ONGKIR🎶 Lagu yang gak sesuai sama kenyataan nya mesen rabu tanggal 22 agustus 2023 tanggal estimasi sampai nya tanggal 25 eh sampe tanggal 26 belum dateng juga gk tau di gudang atau gimana masih bingung padahal mau di pake 2 hari setelah ke datangan tolong bantu min rada di percepat lagi ya:)
3,"Untuk pengiriman memang cepat, tapi ongkir mahall bangett"
3,"Kenapa setelah di update malah gk bisa di gunakan,setiap masuk setelah beberapa detik keluar sendiri"
3,Kenapa sekarang lazada harga sekian jadi dobel conto pesan 1 harga 13000 jadi 26000 aneh... Kenapa itu.. coba penjelasan nya
3,Tolong untuk errornya agak di kurangin dongg.. gimana mau belanja di lazada kalo kbanyak kgak bisa chekout😅
3,"maaf blum bisa beri tanda bintang banyak karna blum terbukti,....pengirimannya lambat atau cepat...ok"
3,"untuk para seller, mohon dong dkoreksi lagi apa yg dipesan pelanggan. sesibuk apapun anda jgn sampai anda mengabaikan pelanggan. kpuasan pelanggan adlah tanggung jwb anda, jika tdk mau sibuk, jgn ambil resiko untuk brjualan."
3,cukup baik walau masi banyak toko yang gi amanah/sesuai dengan barang dagangan nya
3,Fitur pencarian gak akurat. Yang dicari apa yang muncul apa.
3,Udah 6 bulan lebih ga bisa pake paylater Padahal gak ada tunggakan/ sudah lunas semua. Cuma gara² telat 3 hari aja di blokir.. hadehh
3,"Apakah lagi gangguan??ko saat buka aplikasinya selalu keluar sendiri,pdhl dh di update"
3,Gak bagus gak kayak yang lama biasanya bisa dapat banyak voucher gak kayak orang ini kecewa😞
3,Maaf 3 dulu.. Saran aja sih kalau bisa adain agen kayak toko oren.. Jadi kan enak untuk kita² yg gak di bolehin beli paket terus.. Jadi bisa diam diam.. Gituu
3,Tolong di perbaiki sistem pembayaran nya masak iyaa saya bayar melalui apapun sistem eror trusss . Parahh bangetttt
3,"Toko Yang lain sudah bisa belanja 2 jam sampai Toko Orange, Hijau & Biru Muda Di sini masih lama, untuk pengiriman kota yang sama membutuhkan 2-3 hari"
3,"aplikasi sering ngelag, padahal cache sudah saya bersihkan, moga ada perubahan lebih baik.."
3,bintang 3 dulu... liat kualitasnya ntar kalo udah nyampe barang nya
3,"Skrg lazada ada aja biaya penambahannya Dulu ada tambahan biaya penanganan 2% buat cod. Skrg ada lg baru, biaya layanan, 1000 per transaksi Lama2 ada biaya penambahan apa lg nih? Kalo gitu, mending pindah ke sebelah dah"
3,"tampilan pilihan rincian kredit pada Lazpaylater nya sekarang kurang menyenangkan, harus di klik 'Buat Pesanan' dulu baru terlihat simulasi biaya pembayaran perbulannya, padahal setiap pengguna belum tentu langsung ingin membeli kan, tidak seperti sebelumnya yang lebih menyenangkan tanpa harus meng klik 'Buat Pesanan' dulu..sudah terlihat rincian² pembayarannya jika ingin memilih opsi kredit berapa bulan yg ingin kita pilih"
3,Kadang belanj di lazada itu tokonya ada yg amanah ada juga yang tidak sesuai dgn gambar dan tulisan di rekomendasi ya namanya juga belanja online harus berani nangung resikonya
3,"Dulu suka pake aplikasi ini,karna Pengiriman cepat dan ongkir lumayan murah😊 tapi sekarang Tidak lagi karna Pengiriman sekarang terlalu lama,Baru Pesanan selalu Terbatalkan sendiri sampi-sampai saya tidak bisa lagi COD🥱😏Mohon Diperbaiki lagi"
3,"Semua cukup baik bgt tapi tolong kasih pilihan buat pilih kurir , soalnya akhir ini kecewa bgt paket nggk sampai rumah kurir nya nggk amanah mentang nggk cod🤔 masa harus di ambil sendiri ke kantor😓"
3,"Kurang menarik sekarang masak orang cari mimis/peluru senapan ,yang muncul bukan mimis tapi barang lain,ga jelas lagi hasil nya itu tolong lah di perbaiki agar bisa kek dulu lagi 🙏"
3,"Sekarang lazada ku gk bisa bayar di tempat,padahal gk pesan barang dalam beberapa bulan ini dan gk pernah return barang, knpa bisa begitu,mohonb di aktitifkan kembali fiyur Cod nya🙏🙏"
3,"Saya kecewa karena pay later saya g bisa d pake.padahal limit nya besar.dan saya bayar nya pun g pernah telat,,,,tolong dong lazada agar paylater saya bisa d gunakan lagi"
3,"lazada bagus,tp kadang barang kirimannya,gak sama seperti pesanan"
3,"Sekarang jdi lemot pesan barang di proses penjual dh sehari2 gk di kirim2 gk kya biasanya, jd mulai gk jelas nh,😂"
3,"Ini lazada knp nggak bisa d buka yaa, seingat saya nggak pernah bikin pelanggaran deeh padahal aplikasinya sdh di update, hapus dan sy instal kembali 😑"
3,"Bintang 3 dulu deh kak soalnya baru makai juga, tapi bagus sih untuk pengguna baru dapat potongan diskon dan voucher banyak sekali saya suka. Semoga selama saya makai lazada ini masih dapat diskon maupun voucher🤗"
3,"Aplikasinya gak bemasalah, iklannya yang masalah. Parah banget langsung masuk ke aplikasinya otomatis. Iklan lazada nyebelin bangetttttt"
3,"Lazada kenapa paylater saya tidak bisa buat transaksi padahal sudah lunas, tolong dong diperbaiki lagi playter saya Terimakasih"
3,"Lazada lagi kenapa sih..kok suruh login Mulu, padahal kan belum tentu nomer yg di pake login masih di pake, terus kalo suruh login, sedangkan nomernya udah gak ada gimana mau verivikasi, alhasil masukin nomer baru, sedangkan di nomor lama udah ada cashback sampai 20rb'an kan padahal lumayan..ini jadi hilang gara"" suruh login..kayak nya sengaja deh nih lazada..tolong dong, di perbaiki lagi, sia"" saya kumpulin cashback kalau harus hangus gak berfaedah.."
3,sebenarnya saya suka kamu lasada tapi kenapa sejarang peraturanya lain ga kaya dulu harga terpangpang dihalaman sekian giliran mau buat pesanan harga beda itu saja
3,sy suka belanja di lazada tp tolong lebih teliti terhadap barang yg di pesan tdk sesuai
3,"saya baru pertama kali belanja di lazada,kalo misalkan aman bagus realpick baru saya kasih bintang 5 .."
3,"belanja mudah,,tapi mau dpt cashback koq ada minimal belanjanya ya.. kalo bisa cashback tu tiap belanja meski cuma belanja 10rb.biar konsumen makin betah di lazada.buat ongkir sih oke"" aja.."
3,Sekarang belanja d lazada tuh ongkir nya mahal . Gak kaya dulu dulu mah paling mahal 9.000 apa 10.000 lbih. Gak seperti srkarang ongkirnya tuh 15.000 nyampe 30.000 lebih dulu mah kan ongkir mahal tuh kalo pengiriman dari luar negri. Tapi sekarang mah jauh deket sama aja . Jadi kalo mau beli yang murah tuh rugi kemahalan di ongkir. Mana ke daerah saya meh sekarang susah buat dapet gratis ongkir .
3,ongkir coba dikoreksi lagi dah ....mahal banget ke lampung .....yg bikin ane blanja ke lazada ketimbang shopee ya karna ongkirnya lebih murah ...meskipun harganya lebih mahal ...ketimbang shopee ...kalo ongkir kemahalan keuntungan abis ngacok .gue mau jual barangnya berapa lagi
3,"untuk semua pihak dari lasada kok untuk pembayaran cod dilasada AQ ngga bisa,padahal saya udah bertahun² belanja online....kalau bisa untuk pengiriman lewat ninja aja karena banyak yg mengeluh terkait pengiriman JNT karena kebanyakan antri.."
3,Kasih 3 Bintang aja dulu.. karna sering kesel kurir nya tdak mau mengantar kan ke rumah langsung padahal bilang nya kan COD Tp ngantar nya setengah tengah andai kan aja Ada pilihan pengiriman nya kita bs pilih expedisi mana yg kita pakai mgkin lebih aman lebih enak juga buat kita yg pesen.
3,"Tampilan homscren,,untuk pertama buka aplikasi loading nya lama bener,,terlalu banyak iklan mungkin...jadinya mau belanja lama bener muncul gambar pilihannya..."
3,"Knp skrng mau menghubungi chat CS sllu tidak bisa,, apa sengaja supaya customer tidak bisa komplain."
3,"Kenapa lazada saya gak ada fitur paylater ya? Padahal saya sering belanja di lazada, sudah 4 tahun jafi pengguna lazada. Tapi belom muncul juga fitur lazpaylater"
3,"Lazada sekarang ongkir nya mahal sekali walaupun sudah pakai voucher, terus kalau sudah co harga nya jadi naik"
3,Parah setelah upgrade jadi jelek... Setiap pencarian nama barang gak pernah ketemu!
3,"Yang di beli sama biaya pengiriman nya lebih gm sesuai, lebih mahal biaya pengiriman nya.."
3,Kasih pilihan pengirimannya dong masa iya mau beli grosir ongkirnya lebih mahal dri harga barangnya
3,Perbaiki harga. Di iklan 10.000 di klik ke keranjang jadi 12.000 Banyak foto2 ga sesue iklan.
3,"Tolong lah lazada pembatalan pesanan kenapa harus nunggu konfirmasi pembayaran dulu sih, kan ribet jadinya"
3,iklan nya sangat mengganggu ...suka tiba2 muncul d layar hp...😡
3,untuk saat ini suka banget ongkir gratis + dpat potong an lg
3,"Gw harap lazada ngadain fitur pinjaman uang, atau minimal saldo paylater nya bisa di cairkan nnti klo udh ada fitur itu saya balik lgi buat nambahin bintang nya, sekian"
3,"Kenapa voucher gratis ongkir gak bisa digunakan, terus kalau beli sekarang tertulis promo pas dicek mau cek out Sama aja kaya harga normal."
3,suka lazada pengiriman cepat tp kdng² ada toko yang barangnya tidak sesuai
3,Lazada sekarang mahal ..harga yang awalnya di diskon jadi kalau kita klik beli sekarang jadi harga 2 kali lipat ..kenpa ya?belum ongkir jg mahal tambah biaya penanganan...jatuhnya mahal kali
3,Mencoba ketepatan pengiriman dan Qualitas barang dulu makanya dikasih 3 Bintang dulu jika akurat ditambah lagi bintang nya
3,Kakak barang yg udah diterima dan dikonfirmasi ternyata produk rizek kakak Mao tak balikin kata nya suru beli lagi cod lagi barang yg udah Dateng nanti ajukan mengembalikan barang dan dana terus barang yg rizek dikirim kesana tapi kan doubel bayar nya kak gimana nih tolong saya buat aplikasih lazada sampe aku dimarahin sama yg pesen 😭😭😭😭😭😭😭😭 tolong kak ajukan pengembalian barang gk harus bayar lagi kak 😭😭😭
3,"sya mau coba lagi, yg lalu sya pesan barang nya dtg palsu trus GK ad reaksi GK tau lau skg ni sya pesan asli sama di gambar ap gk"
3,Akun saya tiba tiba hilang kenapa ya tolong diperbaiki soalnya saya lagi pesan barang masa nanti ga di klik terima pesanan kasian sellernya
3,"Ke arah kalbar sekarang sudah semingguan lebih , lamaaaa dan tak sesuai estimasi."
3,"Untuk kurirnya tolong kebijaksanaanya, masa iya 2x order online udah 3 hari ditunggu pas dateng kurirnya enggak nelpon duluan ke customer. Cuma wa ada dilokasi engga . Engga dilokasi lah kan kasih taunya jam18.00 mlm. Harusnya jam kerjanya kan pagi-sore .. mlem2 suruh cod . Ehh malah langsung di balikkin ke seller engga ada penjelasan besok pagi suruh stay di rumah main balikkin aja ke seller. Capek2 nunggu 3 hari. Kessalll !"
